seg_id	uttr_id	spkr_id	language	split	gender	age	duration	file
15395	BUL_SBC_07597		BUL	TRA			3.78	bg_train_07597.wav
15396	RUS_SBC_06700		RUS	TRA			3.57	ru_train_06700.wav
15397	POL_SBC_05389		POL	TRA			6.24	pl_train_05389.wav
15398	POL_SBC_06690		POL	TRA			5.94	pl_train_06690.wav
15399	RUS_SBC_09045		RUS	TRA			10.0	ru_train_09045.wav
15400	CZE_SBC_05393		CZE	TRA			7.8	cz_train_05393.wav
15401	RUS_SBC_05782		RUS	TRA			4.09	ru_train_05782.wav
15402	BUL_SBC_12196		BUL	TRA			4.09	bg_train_12196.wav
15403	CZE_SBC_10923		CZE	TRA			4.68	cz_train_10923.wav
15404	BUL_SBC_11320		BUL	TRA			3.77	bg_train_11320.wav
15405	RUS_SBC_16085		RUS	TRA			6.89	ru_train_16085.wav
15406	BUL_SBC_08977		BUL	TRA			3.71	bg_train_08977.wav
15407	CZE_SBC_01380		CZE	TRA			6.0	cz_train_01380.wav
15408	HRV_SBC_01696		HRV	TRA			5.16	hr_train_01696.wav
15409	RUS_SBC_04445		RUS	TRA			3.23	ru_train_04445.wav
15410	RUS_SBC_05822		RUS	TRA			4.2	ru_train_05822.wav
15411	POL_SBC_05935		POL	TRA			7.83	pl_train_05935.wav
15412	CZE_SBC_06740		CZE	TRA			6.27	cz_train_06740.wav
15413	CZE_SBC_04462		CZE	TRA			4.56	cz_train_04462.wav
15414	UKR_SBC_22815		UKR	TRA			4.06	ua_train_22815.wav
15415	BUL_SBC_13276		BUL	TRA			5.06	bg_train_13276.wav
15416	BUL_SBC_04218		BUL	TRA			4.48	bg_train_04218.wav
15417	RUS_SBC_14888		RUS	TRA			9.48	ru_train_14888.wav
15418	POL_SBC_07938		POL	TRA			8.79	pl_train_07938.wav
15419	HRV_SBC_05308		HRV	TRA			6.22	hr_train_05308.wav
15420	HRV_SBC_01510		HRV	TRA			8.01	hr_train_01510.wav
15421	UKR_SBC_04033		UKR	TRA			4.15	ua_train_04033.wav
15422	CZE_SBC_00822		CZE	TRA			8.4	cz_train_00822.wav
15423	HRV_SBC_04992		HRV	TRA			5.58	hr_train_04992.wav
15424	CZE_SBC_11103		CZE	TRA			5.61	cz_train_11103.wav
15425	CZE_SBC_10296		CZE	TRA			5.7	cz_train_10296.wav
15426	BUL_SBC_11351		BUL	TRA			3.72	bg_train_11351.wav
15427	UKR_SBC_08612		UKR	TRA			6.55	ua_train_08612.wav
15428	RUS_SBC_03151		RUS	TRA			3.04	ru_train_03151.wav
15429	POL_SBC_03526		POL	TRA			4.96	pl_train_03526.wav
15430	BUL_SBC_14664		BUL	TRA			3.22	bg_train_14664.wav
15431	UKR_SBC_17990		UKR	TRA			4.56	ua_train_17990.wav
15432	UKR_SBC_09415		UKR	TRA			6.93	ua_train_09415.wav
15433	RUS_SBC_03787		RUS	TRA			3.45	ru_train_03787.wav
15434	BUL_SBC_01363		BUL	TRA			9.57	bg_train_01363.wav
15435	UKR_SBC_09212		UKR	TRA			4.78	ua_train_09212.wav
15436	CZE_SBC_00074		CZE	TRA			5.19	cz_train_00074.wav
15437	POL_SBC_08545		POL	TRA			9.18	pl_train_08545.wav
15438	UKR_SBC_11123		UKR	TRA			4.1	ua_train_11123.wav
15439	CZE_SBC_07874		CZE	TRA			3.36	cz_train_07874.wav
15440	UKR_SBC_01097		UKR	TRA			6.4	ua_train_01097.wav
15441	CZE_SBC_06015		CZE	TRA			6.09	cz_train_06015.wav
15442	POL_SBC_01948		POL	TRA			7.35	pl_train_01948.wav
15443	RUS_SBC_07809		RUS	TRA			4.38	ru_train_07809.wav
15444	BUL_SBC_09295		BUL	TRA			7.75	bg_train_09295.wav
15445	POL_SBC_09400		POL	TRA			7.89	pl_train_09400.wav
15446	BUL_SBC_05104		BUL	TRA			5.64	bg_train_05104.wav
15447	BUL_SBC_09212		BUL	TRA			5.17	bg_train_09212.wav
15448	UKR_SBC_17586		UKR	TRA			8.6	ua_train_17586.wav
15449	POL_SBC_06991		POL	TRA			4.38	pl_train_06991.wav
15450	CZE_SBC_08741		CZE	TRA			4.8	cz_train_08741.wav
15451	BUL_SBC_12939		BUL	TRA			3.9	bg_train_12939.wav
15452	BUL_SBC_07947		BUL	TRA			4.55	bg_train_07947.wav
15453	BUL_SBC_09167		BUL	TRA			5.15	bg_train_09167.wav
15454	RUS_SBC_07029		RUS	TRA			5.09	ru_train_07029.wav
15455	POL_SBC_03902		POL	TRA			6.81	pl_train_03902.wav
15456	HRV_SBC_09620		HRV	TRA			4.52	hr_train_09620.wav
15457	BUL_SBC_14320		BUL	TRA			5.02	bg_train_14320.wav
15458	CZE_SBC_09962		CZE	TRA			3.99	cz_train_09962.wav
15459	BUL_SBC_04437		BUL	TRA			3.75	bg_train_04437.wav
15460	UKR_SBC_22568		UKR	TRA			3.36	ua_train_22568.wav
15461	UKR_SBC_17514		UKR	TRA			3.21	ua_train_17514.wav
15462	HRV_SBC_02103		HRV	TRA			8.28	hr_train_02103.wav
15463	CZE_SBC_08843		CZE	TRA			7.02	cz_train_08843.wav
15464	CZE_SBC_10126		CZE	TRA			6.57	cz_train_10126.wav
15465	UKR_SBC_20839		UKR	TRA			3.28	ua_train_20839.wav
15466	CZE_SBC_05117		CZE	TRA			6.21	cz_train_05117.wav
15467	CZE_SBC_05479		CZE	TRA			4.0	cz_train_05479.wav
15468	HRV_SBC_04748		HRV	TRA			6.51	hr_train_04748.wav
15469	BUL_SBC_16607		BUL	TRA			4.57	bg_train_16607.wav
15470	POL_SBC_00896		POL	TRA			7.44	pl_train_00896.wav
15471	POL_SBC_02494		POL	TRA			7.08	pl_train_02494.wav
15472	UKR_SBC_12772		UKR	TRA			3.79	ua_train_12772.wav
15473	RUS_SBC_04356		RUS	TRA			3.82	ru_train_04356.wav
15474	CZE_SBC_05591		CZE	TRA			3.6	cz_train_05591.wav
15475	UKR_SBC_23858		UKR	TRA			3.63	ua_train_23858.wav
15476	RUS_SBC_19159		RUS	TRA			3.44	ru_train_19159.wav
15477	RUS_SBC_16006		RUS	TRA			6.79	ru_train_16006.wav
15478	RUS_SBC_09333		RUS	TRA			3.19	ru_train_09333.wav
15479	POL_SBC_03473		POL	TRA			8.73	pl_train_03473.wav
15480	RUS_SBC_00732		RUS	TRA			3.19	ru_train_00732.wav
15481	HRV_SBC_06201		HRV	TRA			5.08	hr_train_06201.wav
15482	HRV_SBC_02617		HRV	TRA			6.26	hr_train_02617.wav
15483	UKR_SBC_14057		UKR	TRA			5.37	ua_train_14057.wav
15484	RUS_SBC_16488		RUS	TRA			4.51	ru_train_16488.wav
15485	BUL_SBC_02540		BUL	TRA			5.86	bg_train_02540.wav
15486	CZE_SBC_07026		CZE	TRA			10.0	cz_train_07026.wav
15487	CZE_SBC_06356		CZE	TRA			8.91	cz_train_06356.wav
15488	UKR_SBC_12712		UKR	TRA			4.42	ua_train_12712.wav
15489	POL_SBC_05448		POL	TRA			7.68	pl_train_05448.wav
15490	UKR_SBC_05543		UKR	TRA			4.5	ua_train_05543.wav
15491	HRV_SBC_07500		HRV	TRA			5.24	hr_train_07500.wav
15492	BUL_SBC_10619		BUL	TRA			3.52	bg_train_10619.wav
15493	BUL_SBC_14122		BUL	TRA			3.4	bg_train_14122.wav
15494	HRV_SBC_01313		HRV	TRA			6.76	hr_train_01313.wav
15495	POL_SBC_03810		POL	TRA			4.2	pl_train_03810.wav
15496	BUL_SBC_11602		BUL	TRA			6.96	bg_train_11602.wav
15497	UKR_SBC_09270		UKR	TRA			3.54	ua_train_09270.wav
15498	HRV_SBC_10107		HRV	TRA			6.21	hr_train_10107.wav
15499	HRV_SBC_00052		HRV	TRA			7.17	hr_train_00052.wav
15500	HRV_SBC_08598		HRV	TRA			8.7	hr_train_08598.wav
15501	BUL_SBC_05985		BUL	TRA			6.04	bg_train_05985.wav
15502	UKR_SBC_12907		UKR	TRA			3.21	ua_train_12907.wav
15503	CZE_SBC_09498		CZE	TRA			9.82	cz_train_09498.wav
15504	RUS_SBC_18172		RUS	TRA			4.86	ru_train_18172.wav
15505	POL_SBC_03854		POL	TRA			4.68	pl_train_03854.wav
15506	BUL_SBC_00041		BUL	TRA			3.65	bg_train_00041.wav
15507	BUL_SBC_00656		BUL	TRA			7.0280625	bg_train_00656.wav
15508	POL_SBC_05855		POL	TRA			8.86	pl_train_05855.wav
15509	CZE_SBC_01680		CZE	TRA			6.69	cz_train_01680.wav
15510	RUS_SBC_15760		RUS	TRA			4.47	ru_train_15760.wav
15511	CZE_SBC_02609		CZE	TRA			9.96	cz_train_02609.wav
15512	CZE_SBC_00536		CZE	TRA			6.6	cz_train_00536.wav
15513	BUL_SBC_05018		BUL	TRA			3.76	bg_train_05018.wav
15514	CZE_SBC_10314		CZE	TRA			7.98	cz_train_10314.wav
15515	UKR_SBC_16021		UKR	TRA			7.24	ua_train_16021.wav
15516	CZE_SBC_01277		CZE	TRA			7.26	cz_train_01277.wav
15517	RUS_SBC_06546		RUS	TRA			4.66	ru_train_06546.wav
15518	CZE_SBC_03391		CZE	TRA			6.3	cz_train_03391.wav
15519	RUS_SBC_15711		RUS	TRA			6.41	ru_train_15711.wav
15520	RUS_SBC_14794		RUS	TRA			6.42	ru_train_14794.wav
15521	BUL_SBC_02835		BUL	TRA			3.06	bg_train_02835.wav
15522	POL_SBC_05039		POL	TRA			6.75	pl_train_05039.wav
15523	CZE_SBC_07468		CZE	TRA			6.84	cz_train_07468.wav
15524	RUS_SBC_11783		RUS	TRA			4.51	ru_train_11783.wav
15525	BUL_SBC_08857		BUL	TRA			3.66	bg_train_08857.wav
15526	POL_SBC_00486		POL	TRA			9.69	pl_train_00486.wav
15527	BUL_SBC_16637		BUL	TRA			4.92	bg_train_16637.wav
15528	BUL_SBC_10410		BUL	TRA			3.6	bg_train_10410.wav
15529	POL_SBC_00068		POL	TRA			7.6	pl_train_00068.wav
15530	BUL_SBC_13762		BUL	TRA			5.93	bg_train_13762.wav
15531	CZE_SBC_01357		CZE	TRA			4.8	cz_train_01357.wav
15532	RUS_SBC_08114		RUS	TRA			10.0	ru_train_08114.wav
15533	BUL_SBC_06327		BUL	TRA			4.21	bg_train_06327.wav
15534	BUL_SBC_03346		BUL	TRA			5.03	bg_train_03346.wav
15535	RUS_SBC_08441		RUS	TRA			7.86	ru_train_08441.wav
15536	POL_SBC_07589		POL	TRA			8.37	pl_train_07589.wav
15537	CZE_SBC_05769		CZE	TRA			10.0	cz_train_05769.wav
15538	RUS_SBC_13197		RUS	TRA			4.6	ru_train_13197.wav
15539	HRV_SBC_04238		HRV	TRA			9.09	hr_train_04238.wav
15540	CZE_SBC_07595		CZE	TRA			7.65	cz_train_07595.wav
15541	CZE_SBC_04618		CZE	TRA			9.78	cz_train_04618.wav
15542	RUS_SBC_11573		RUS	TRA			3.42	ru_train_11573.wav
15543	RUS_SBC_02356		RUS	TRA			7.44	ru_train_02356.wav
15544	CZE_SBC_03978		CZE	TRA			6.24	cz_train_03978.wav
15545	BUL_SBC_02289		BUL	TRA			3.67	bg_train_02289.wav
15546	BUL_SBC_12682		BUL	TRA			3.33	bg_train_12682.wav
15547	HRV_SBC_06939		HRV	TRA			5.5	hr_train_06939.wav
15548	POL_SBC_05845		POL	TRA			5.6	pl_train_05845.wav
15549	POL_SBC_07994		POL	TRA			7.11	pl_train_07994.wav
15550	BUL_SBC_11645		BUL	TRA			5.87	bg_train_11645.wav
15551	CZE_SBC_05843		CZE	TRA			5.76	cz_train_05843.wav
15552	UKR_SBC_05697		UKR	TRA			5.12	ua_train_05697.wav
15553	CZE_SBC_02082		CZE	TRA			5.52	cz_train_02082.wav
15554	UKR_SBC_23821		UKR	TRA			5.24	ua_train_23821.wav
15555	CZE_SBC_02270		CZE	TRA			9.0	cz_train_02270.wav
15556	BUL_SBC_15061		BUL	TRA			4.26	bg_train_15061.wav
15557	RUS_SBC_14256		RUS	TRA			3.14	ru_train_14256.wav
15558	BUL_SBC_08672		BUL	TRA			4.72	bg_train_08672.wav
15559	BUL_SBC_11238		BUL	TRA			6.4794375	bg_train_11238.wav
15560	UKR_SBC_12560		UKR	TRA			3.29	ua_train_12560.wav
15561	HRV_SBC_00519		HRV	TRA			5.21	hr_train_00519.wav
15562	POL_SBC_07752		POL	TRA			10.0	pl_train_07752.wav
15563	HRV_SBC_09875		HRV	TRA			5.86	hr_train_09875.wav
15564	POL_SBC_05919		POL	TRA			5.82	pl_train_05919.wav
15565	UKR_SBC_18279		UKR	TRA			4.48	ua_train_18279.wav
15566	HRV_SBC_10057		HRV	TRA			6.45	hr_train_10057.wav
15567	POL_SBC_09957		POL	TRA			8.07	pl_train_09957.wav
15568	UKR_SBC_13162		UKR	TRA			4.62	ua_train_13162.wav
15569	HRV_SBC_08879		HRV	TRA			7.05	hr_train_08879.wav
15570	CZE_SBC_05111		CZE	TRA			7.53	cz_train_05111.wav
15571	POL_SBC_03370		POL	TRA			5.15	pl_train_03370.wav
15572	CZE_SBC_08050		CZE	TRA			6.36	cz_train_08050.wav
15573	BUL_SBC_14541		BUL	TRA			3.9	bg_train_14541.wav
15574	RUS_SBC_11526		RUS	TRA			3.61	ru_train_11526.wav
15575	CZE_SBC_04547		CZE	TRA			7.07	cz_train_04547.wav
15576	POL_SBC_04895		POL	TRA			7.01	pl_train_04895.wav
15577	CZE_SBC_05330		CZE	TRA			4.114125	cz_train_05330.wav
15578	CZE_SBC_03661		CZE	TRA			6.39	cz_train_03661.wav
15579	BUL_SBC_14672		BUL	TRA			3.82	bg_train_14672.wav
15580	HRV_SBC_04137		HRV	TRA			7.41	hr_train_04137.wav
15581	CZE_SBC_04088		CZE	TRA			9.0	cz_train_04088.wav
15582	HRV_SBC_04562		HRV	TRA			9.54125	hr_train_04562.wav
15583	RUS_SBC_07008		RUS	TRA			4.32	ru_train_07008.wav
15584	UKR_SBC_12231		UKR	TRA			5.14	ua_train_12231.wav
15585	CZE_SBC_03054		CZE	TRA			9.3	cz_train_03054.wav
15586	CZE_SBC_08332		CZE	TRA			3.75	cz_train_08332.wav
15587	HRV_SBC_01048		HRV	TRA			5.69	hr_train_01048.wav
15588	BUL_SBC_04537		BUL	TRA			5.94	bg_train_04537.wav
15589	BUL_SBC_13785		BUL	TRA			4.64	bg_train_13785.wav
15590	HRV_SBC_08398		HRV	TRA			3.45	hr_train_08398.wav
15591	POL_SBC_00437		POL	TRA			10.0	pl_train_00437.wav
15592	HRV_SBC_08858		HRV	TRA			7.89	hr_train_08858.wav
15593	HRV_SBC_01439		HRV	TRA			5.38	hr_train_01439.wav
15594	UKR_SBC_06183		UKR	TRA			3.49	ua_train_06183.wav
15595	RUS_SBC_08345		RUS	TRA			4.01	ru_train_08345.wav
15596	CZE_SBC_08818		CZE	TRA			6.0	cz_train_08818.wav
15597	UKR_SBC_10501		UKR	TRA			5.25	ua_train_10501.wav
15598	POL_SBC_03890		POL	TRA			10.0	pl_train_03890.wav
15599	HRV_SBC_08963		HRV	TRA			6.3	hr_train_08963.wav
15600	BUL_SBC_09610		BUL	TRA			5.24	bg_train_09610.wav
15601	UKR_SBC_19430		UKR	TRA			5.65	ua_train_19430.wav
15602	HRV_SBC_04540		HRV	TRA			5.96	hr_train_04540.wav
15603	BUL_SBC_01048		BUL	TRA			5.34	bg_train_01048.wav
15604	UKR_SBC_17360		UKR	TRA			4.57	ua_train_17360.wav
15605	POL_SBC_06837		POL	TRA			6.3	pl_train_06837.wav
15606	HRV_SBC_05714		HRV	TRA			5.93	hr_train_05714.wav
15607	HRV_SBC_06130		HRV	TRA			8.8504375	hr_train_06130.wav
15608	POL_SBC_01455		POL	TRA			7.2	pl_train_01455.wav
15609	BUL_SBC_08509		BUL	TRA			4.54	bg_train_08509.wav
15610	BUL_SBC_16545		BUL	TRA			5.46	bg_train_16545.wav
15611	RUS_SBC_12014		RUS	TRA			8.31	ru_train_12014.wav
15612	POL_SBC_02517		POL	TRA			6.27	pl_train_02517.wav
15613	BUL_SBC_07554		BUL	TRA			4.28	bg_train_07554.wav
15614	BUL_SBC_02098		BUL	TRA			5.08	bg_train_02098.wav
15615	POL_SBC_03856		POL	TRA			7.58	pl_train_03856.wav
15616	RUS_SBC_04663		RUS	TRA			4.56	ru_train_04663.wav
15617	RUS_SBC_18165		RUS	TRA			3.91	ru_train_18165.wav
15618	CZE_SBC_00488		CZE	TRA			7.38	cz_train_00488.wav
15619	BUL_SBC_14393		BUL	TRA			4.59	bg_train_14393.wav
15620	UKR_SBC_07807		UKR	TRA			4.35	ua_train_07807.wav
15621	UKR_SBC_16980		UKR	TRA			5.48	ua_train_16980.wav
15622	HRV_SBC_07282		HRV	TRA			5.14	hr_train_07282.wav
15623	RUS_SBC_00660		RUS	TRA			3.73	ru_train_00660.wav
15624	UKR_SBC_11572		UKR	TRA			3.51	ua_train_11572.wav
15625	RUS_SBC_00726		RUS	TRA			3.23	ru_train_00726.wav
15626	UKR_SBC_02433		UKR	TRA			10.0	ua_train_02433.wav
15627	HRV_SBC_00776		HRV	TRA			5.55	hr_train_00776.wav
15628	CZE_SBC_00437		CZE	TRA			7.26	cz_train_00437.wav
15629	UKR_SBC_20962		UKR	TRA			10.0	ua_train_20962.wav
15630	POL_SBC_00112		POL	TRA			6.9	pl_train_00112.wav
15631	RUS_SBC_07924		RUS	TRA			3.65	ru_train_07924.wav
15632	CZE_SBC_06355		CZE	TRA			4.5	cz_train_06355.wav
15633	UKR_SBC_00845		UKR	TRA			3.56	ua_train_00845.wav
15634	POL_SBC_04752		POL	TRA			4.77	pl_train_04752.wav
15635	RUS_SBC_06096		RUS	TRA			5.63	ru_train_06096.wav
15636	POL_SBC_09190		POL	TRA			7.26	pl_train_09190.wav
15637	POL_SBC_06308		POL	TRA			5.1	pl_train_06308.wav
15638	UKR_SBC_07337		UKR	TRA			5.45	ua_train_07337.wav
15639	HRV_SBC_01329		HRV	TRA			7.51	hr_train_01329.wav
15640	POL_SBC_00848		POL	TRA			8.66	pl_train_00848.wav
15641	BUL_SBC_15254		BUL	TRA			6.28	bg_train_15254.wav
15642	BUL_SBC_04267		BUL	TRA			5.3039375	bg_train_04267.wav
15643	BUL_SBC_14873		BUL	TRA			5.79	bg_train_14873.wav
15644	BUL_SBC_05600		BUL	TRA			4.24	bg_train_05600.wav
15645	POL_SBC_07909		POL	TRA			4.86	pl_train_07909.wav
15646	HRV_SBC_03030		HRV	TRA			7.68	hr_train_03030.wav
15647	CZE_SBC_05245		CZE	TRA			10.0	cz_train_05245.wav
15648	BUL_SBC_05848		BUL	TRA			4.52	bg_train_05848.wav
15649	HRV_SBC_06215		HRV	TRA			7.2	hr_train_06215.wav
15650	POL_SBC_04566		POL	TRA			5.19	pl_train_04566.wav
15651	HRV_SBC_05187		HRV	TRA			10.0	hr_train_05187.wav
15652	CZE_SBC_01166		CZE	TRA			4.589	cz_train_01166.wav
15653	RUS_SBC_10872		RUS	TRA			8.74	ru_train_10872.wav
15654	UKR_SBC_16265		UKR	TRA			6.09	ua_train_16265.wav
15655	HRV_SBC_00313		HRV	TRA			10.0	hr_train_00313.wav
15656	RUS_SBC_05738		RUS	TRA			4.86	ru_train_05738.wav
15657	RUS_SBC_00447		RUS	TRA			3.6	ru_train_00447.wav
15658	POL_SBC_09856		POL	TRA			7.34	pl_train_09856.wav
15659	BUL_SBC_15646		BUL	TRA			4.11	bg_train_15646.wav
15660	HRV_SBC_02943		HRV	TRA			5.33	hr_train_02943.wav
15661	RUS_SBC_04073		RUS	TRA			3.53	ru_train_04073.wav
15662	HRV_SBC_09857		HRV	TRA			7.35	hr_train_09857.wav
15663	BUL_SBC_12882		BUL	TRA			4.33	bg_train_12882.wav
15664	BUL_SBC_03659		BUL	TRA			3.69	bg_train_03659.wav
15665	CZE_SBC_09445		CZE	TRA			7.41	cz_train_09445.wav
15666	RUS_SBC_05360		RUS	TRA			9.22	ru_train_05360.wav
15667	HRV_SBC_04842		HRV	TRA			6.51	hr_train_04842.wav
15668	UKR_SBC_11292		UKR	TRA			3.3	ua_train_11292.wav
15669	CZE_SBC_08254		CZE	TRA			7.98	cz_train_08254.wav
15670	POL_SBC_07232		POL	TRA			4.11	pl_train_07232.wav
15671	POL_SBC_08708		POL	TRA			7.95	pl_train_08708.wav
15672	UKR_SBC_16088		UKR	TRA			3.79	ua_train_16088.wav
15673	RUS_SBC_02805		RUS	TRA			4.44	ru_train_02805.wav
15674	POL_SBC_05584		POL	TRA			9.87	pl_train_05584.wav
15675	BUL_SBC_17334		BUL	TRA			5.63	bg_train_17334.wav
15676	RUS_SBC_00149		RUS	TRA			10.0	ru_train_00149.wav
15677	RUS_SBC_16186		RUS	TRA			4.07	ru_train_16186.wav
15678	BUL_SBC_02960		BUL	TRA			3.58	bg_train_02960.wav
15679	HRV_SBC_06556		HRV	TRA			6.09	hr_train_06556.wav
15680	POL_SBC_09712		POL	TRA			10.0	pl_train_09712.wav
15681	BUL_SBC_04692		BUL	TRA			3.38	bg_train_04692.wav
15682	RUS_SBC_15050		RUS	TRA			3.04	ru_train_15050.wav
15683	HRV_SBC_03033		HRV	TRA			7.11	hr_train_03033.wav
15684	BUL_SBC_05682		BUL	TRA			5.79	bg_train_05682.wav
15685	RUS_SBC_17160		RUS	TRA			3.09	ru_train_17160.wav
15686	BUL_SBC_05711		BUL	TRA			8.3	bg_train_05711.wav
15687	RUS_SBC_18780		RUS	TRA			3.23	ru_train_18780.wav
15688	RUS_SBC_01335		RUS	TRA			5.55	ru_train_01335.wav
15689	CZE_SBC_09555		CZE	TRA			4.8	cz_train_09555.wav
15690	BUL_SBC_13916		BUL	TRA			3.03	bg_train_13916.wav
15691	UKR_SBC_10906		UKR	TRA			3.06	ua_train_10906.wav
15692	HRV_SBC_09118		HRV	TRA			8.91	hr_train_09118.wav
15693	CZE_SBC_07505		CZE	TRA			6.63	cz_train_07505.wav
15694	POL_SBC_03470		POL	TRA			3.81	pl_train_03470.wav
15695	UKR_SBC_14403		UKR	TRA			7.67	ua_train_14403.wav
15696	POL_SBC_07335		POL	TRA			4.98	pl_train_07335.wav
15697	POL_SBC_02621		POL	TRA			4.98	pl_train_02621.wav
15698	POL_SBC_09770		POL	TRA			7.6	pl_train_09770.wav
15699	CZE_SBC_03893		CZE	TRA			3.48	cz_train_03893.wav
15700	HRV_SBC_04296		HRV	TRA			6.36	hr_train_04296.wav
15701	UKR_SBC_01847		UKR	TRA			5.42	ua_train_01847.wav
15702	RUS_SBC_05176		RUS	TRA			3.69	ru_train_05176.wav
15703	POL_SBC_08136		POL	TRA			10.0	pl_train_08136.wav
15704	HRV_SBC_05426		HRV	TRA			4.56	hr_train_05426.wav
15705	POL_SBC_03531		POL	TRA			5.43	pl_train_03531.wav
15706	HRV_SBC_09423		HRV	TRA			8.89	hr_train_09423.wav
15707	CZE_SBC_04323		CZE	TRA			9.0	cz_train_04323.wav
15708	RUS_SBC_12688		RUS	TRA			3.01	ru_train_12688.wav
15709	BUL_SBC_01039		BUL	TRA			3.86	bg_train_01039.wav
15710	HRV_SBC_02878		HRV	TRA			6.47	hr_train_02878.wav
15711	UKR_SBC_02699		UKR	TRA			3.63	ua_train_02699.wav
15712	UKR_SBC_12236		UKR	TRA			4.18	ua_train_12236.wav
15713	RUS_SBC_17286		RUS	TRA			3.67	ru_train_17286.wav
15714	RUS_SBC_10525		RUS	TRA			3.74	ru_train_10525.wav
15715	CZE_SBC_00638		CZE	TRA			4.95	cz_train_00638.wav
15716	UKR_SBC_01575		UKR	TRA			4.46	ua_train_01575.wav
15717	CZE_SBC_09666		CZE	TRA			8.28	cz_train_09666.wav
15718	BUL_SBC_15596		BUL	TRA			4.2	bg_train_15596.wav
15719	POL_SBC_01007		POL	TRA			6.29	pl_train_01007.wav
15720	BUL_SBC_05943		BUL	TRA			5.13	bg_train_05943.wav
15721	UKR_SBC_17835		UKR	TRA			4.5	ua_train_17835.wav
15722	POL_SBC_09345		POL	TRA			9.23	pl_train_09345.wav
15723	BUL_SBC_05809		BUL	TRA			3.15	bg_train_05809.wav
15724	RUS_SBC_13149		RUS	TRA			5.27	ru_train_13149.wav
15725	BUL_SBC_09823		BUL	TRA			6.18	bg_train_09823.wav
15726	BUL_SBC_06177		BUL	TRA			3.34	bg_train_06177.wav
15727	HRV_SBC_02010		HRV	TRA			5.82	hr_train_02010.wav
15728	RUS_SBC_03601		RUS	TRA			6.57	ru_train_03601.wav
15729	BUL_SBC_04311		BUL	TRA			3.0	bg_train_04311.wav
15730	RUS_SBC_06748		RUS	TRA			4.74	ru_train_06748.wav
15731	HRV_SBC_09626		HRV	TRA			5.66	hr_train_09626.wav
15732	BUL_SBC_04912		BUL	TRA			6.8	bg_train_04912.wav
15733	CZE_SBC_09772		CZE	TRA			4.32	cz_train_09772.wav
15734	UKR_SBC_18714		UKR	TRA			3.0	ua_train_18714.wav
15735	HRV_SBC_09021		HRV	TRA			4.92	hr_train_09021.wav
15736	POL_SBC_07870		POL	TRA			8.67	pl_train_07870.wav
15737	POL_SBC_09111		POL	TRA			5.22	pl_train_09111.wav
15738	RUS_SBC_03691		RUS	TRA			4.33	ru_train_03691.wav
15739	BUL_SBC_06620		BUL	TRA			4.95	bg_train_06620.wav
15740	HRV_SBC_04514		HRV	TRA			6.07	hr_train_04514.wav
15741	HRV_SBC_07060		HRV	TRA			8.99	hr_train_07060.wav
15742	CZE_SBC_04190		CZE	TRA			4.0	cz_train_04190.wav
15743	BUL_SBC_06703		BUL	TRA			6.6623125	bg_train_06703.wav
15744	UKR_SBC_19563		UKR	TRA			3.38	ua_train_19563.wav
15745	BUL_SBC_15473		BUL	TRA			3.99	bg_train_15473.wav
15746	POL_SBC_03437		POL	TRA			7.8	pl_train_03437.wav
15747	RUS_SBC_16648		RUS	TRA			5.08	ru_train_16648.wav
15748	BUL_SBC_06213		BUL	TRA			4.19	bg_train_06213.wav
15749	HRV_SBC_02774		HRV	TRA			7.16	hr_train_02774.wav
15750	BUL_SBC_02217		BUL	TRA			4.48	bg_train_02217.wav
15751	CZE_SBC_08190		CZE	TRA			6.7	cz_train_08190.wav
15752	CZE_SBC_04111		CZE	TRA			8.37	cz_train_04111.wav
15753	UKR_SBC_10607		UKR	TRA			3.45	ua_train_10607.wav
15754	HRV_SBC_08448		HRV	TRA			6.63	hr_train_08448.wav
15755	BUL_SBC_16397		BUL	TRA			4.23	bg_train_16397.wav
15756	RUS_SBC_09449		RUS	TRA			3.43	ru_train_09449.wav
15757	HRV_SBC_09373		HRV	TRA			9.12	hr_train_09373.wav
15758	RUS_SBC_02645		RUS	TRA			4.3	ru_train_02645.wav
15759	RUS_SBC_17587		RUS	TRA			5.15	ru_train_17587.wav
15760	BUL_SBC_11560		BUL	TRA			3.17	bg_train_11560.wav
15761	POL_SBC_08287		POL	TRA			10.0	pl_train_08287.wav
15762	BUL_SBC_03971		BUL	TRA			5.52	bg_train_03971.wav
15763	POL_SBC_09656		POL	TRA			4.77	pl_train_09656.wav
15764	CZE_SBC_10309		CZE	TRA			8.55	cz_train_10309.wav
15765	BUL_SBC_11505		BUL	TRA			3.52	bg_train_11505.wav
15766	BUL_SBC_16621		BUL	TRA			5.7	bg_train_16621.wav
15767	HRV_SBC_05500		HRV	TRA			6.88	hr_train_05500.wav
15768	POL_SBC_00673		POL	TRA			4.44	pl_train_00673.wav
15769	POL_SBC_01236		POL	TRA			6.9	pl_train_01236.wav
15770	CZE_SBC_02671		CZE	TRA			4.14	cz_train_02671.wav
15771	RUS_SBC_09190		RUS	TRA			7.78	ru_train_09190.wav
15772	RUS_SBC_08588		RUS	TRA			6.32	ru_train_08588.wav
15773	BUL_SBC_00072		BUL	TRA			3.57	bg_train_00072.wav
15774	BUL_SBC_03274		BUL	TRA			8.386375	bg_train_03274.wav
