uttr_id	spkr_id	language	split	gender	age	duration	file
BUL078_92	BUL078	BUL	TRA	male	23	3.75	Bulgarian/wav/078/BG078_92.wav
UKR048_48	UKR048	UKR	TRA	female	48	4.0625	Ukrainian/wav/048/UA048_48.wav
BUL069_97	BUL069	BUL	TRA	female	40	4.125	Bulgarian/wav/069/BG069_97.wav
BUL070_60	BUL070	BUL	TRA	male	34	8.8125	Bulgarian/wav/070/BG070_60.wav
POL094_25	POL094	POL	TRA		25	10.3125	Polish/wav/094/PL094_25.wav
BUL103_34	BUL103	BUL	TRA	female	66	12.1875	Bulgarian/wav/103/BG103_34.wav
BUL104_40	BUL104	BUL	TRA	female	18	14.4375	Bulgarian/wav/104/BG104_40.wav
RUS120_1	RUS120	RUS	TRA	female	18	3.1750625	Russian/wav/120/RU120_1.wav
POL071_28	POL071	POL	TRA		49	7.0	Polish/wav/071/PL071_28.wav
RUS089_14	RUS089	RUS	TRA	male	21	4.499125	Russian/wav/089/RU089_14.wav
RUS012_65	RUS012	RUS	TRA	female	26	25.115125	Russian/wav/012/RU012_65.wav
POL091_92	POL091	POL	TRA		23	8.4375	Polish/wav/091/PL091_92.wav
UKR111_108	UKR111	UKR	TRA	male	22	5.125	Ukrainian/wav/111/UA111_108.wav
HRV081_13	HRV081	HRV	TRA	female	33	4.6600625	Croatian/wav/081/CR081_13.wav
UKR052_55	UKR052	UKR	TRA	female	63	4.9375	Ukrainian/wav/052/UA052_55.wav
POL082_93	POL082	POL	TRA		36	18.9375	Polish/wav/082/PL082_93.wav
UKR104_95	UKR104	UKR	TRA	male	29	3.375	Ukrainian/wav/104/UA104_95.wav
BUL046_111	BUL046	BUL	TRA	male	25	11.125	Bulgarian/wav/046/BG046_111.wav
POL002_40	POL002	POL	TRA	male	21	21.9375	Polish/wav/002/PL002_40.wav
BUL045_113	BUL045	BUL	TRA	female	21	6.8125	Bulgarian/wav/045/BG045_113.wav
POL059_103	POL059	POL	TRA		40	11.0625	Polish/wav/059/PL059_103.wav
BUL082_25	BUL082	BUL	TRA	male	22	10.5625	Bulgarian/wav/082/BG082_25.wav
UKR077_23	UKR077	UKR	TRA	female	36	3.1875	Ukrainian/wav/077/UA077_23.wav
CZE024_80	CZE024	CZE	TRA	female	20	10.7490625	Czech/wav/024/CZ024_80.wav
POL016_83	POL016	POL	TRA	female	23	12.0	Polish/wav/016/PL016_83.wav
BUL078_67	BUL078	BUL	TRA	male	23	10.3125	Bulgarian/wav/078/BG078_67.wav
POL029_76	POL029	POL	TRA		50	3.875	Polish/wav/029/PL029_76.wav
BUL071_92	BUL071	BUL	TRA	male	20	10.25	Bulgarian/wav/071/BG071_92.wav
BUL035_43	BUL035	BUL	TRA	male	56	14.5	Bulgarian/wav/035/BG035_43.wav
CZE014_1	CZE014	CZE	TRA	female	21	11.8114375	Czech/wav/014/CZ014_1.wav
HRV092_26	HRV092	HRV	TRA	male	31	15.5800625	Croatian/wav/092/CR092_26.wav
UKR091_98	UKR091	UKR	TRA	female	24	3.4375	Ukrainian/wav/091/UA091_98.wav
POL085_98	POL085	POL	TRA		51	9.6875	Polish/wav/085/PL085_98.wav
UKR072_85	UKR072	UKR	TRA	female	32	3.875	Ukrainian/wav/072/UA072_85.wav
POL052_97	POL052	POL	TRA		24	5.1875	Polish/wav/052/PL052_97.wav
BUL035_84	BUL035	BUL	TRA	male	56	6.75	Bulgarian/wav/035/BG035_84.wav
POL039_74	POL039	POL	TRA		25	6.0625	Polish/wav/039/PL039_74.wav
RUS077_66	RUS077	RUS	TRA	female	23	9.200125	Russian/wav/077/RU077_66.wav
UKR069_10	UKR069	UKR	TRA	female	36	4.5625	Ukrainian/wav/069/UA069_10.wav
RUS101_29	RUS101	RUS	TRA	female	19	6.115125	Russian/wav/101/RU101_29.wav
CZE009_36	CZE009	CZE	TRA	male	22	8.43675	Czech/wav/009/CZ009_36.wav
RUS048_60	RUS048	RUS	TRA	male	19	7.237625	Russian/wav/048/RU048_60.wav
HRV071_8	HRV071	HRV	TRA	female	31	9.0100625	Croatian/wav/071/CR071_8.wav
CZE028_66	CZE028	CZE	TRA	female	24	5.687	Czech/wav/028/CZ028_66.wav
HRV030_16	HRV030	HRV	TRA	male	16	17.3800625	Croatian/wav/030/CR030_16.wav
POL095_46	POL095	POL	TRA		49	3.375	Polish/wav/095/PL095_46.wav
POL087_16	POL087	POL	TRA		22	7.8125	Polish/wav/087/PL087_16.wav
POL028_83	POL028	POL	TRA		42	14.4375	Polish/wav/028/PL028_83.wav
POL039_23	POL039	POL	TRA		25	14.5625	Polish/wav/039/PL039_23.wav
CZE076_58	CZE076	CZE	TRA	male	25	10.3740625	Czech/wav/076/CZ076_58.wav
POL026_50	POL026	POL	TRA	female	42	9.875	Polish/wav/026/PL026_50.wav
RUS079_2	RUS079	RUS	TRA	female	33	7.125125	Russian/wav/079/RU079_2.wav
UKR028_87	UKR028	UKR	TRA	male	42	3.25	Ukrainian/wav/028/UA028_87.wav
UKR017_48	UKR017	UKR	TRA	female	64	5.125	Ukrainian/wav/017/UA017_48.wav
BUL088_42	BUL088	BUL	TRA	female	23	3.875	Bulgarian/wav/088/BG088_42.wav
POL079_70	POL079	POL	TRA		49	14.1875	Polish/wav/079/PL079_70.wav
CZE005_75	CZE005	CZE	TRA	male	28	12.436375	Czech/wav/005/CZ005_75.wav
RUS041_2	RUS041	RUS	TRA	female	47	12.385125	Russian/wav/041/RU041_2.wav
UKR088_87	UKR088	UKR	TRA	female	23	3.0625	Ukrainian/wav/088/UA088_87.wav
CZE054_84	CZE054	CZE	TRA	male	23	11.6865	Czech/wav/054/CZ054_84.wav
HRV072_5	HRV072	HRV	TRA	female	40	16.2000625	Croatian/wav/072/CR072_5.wav
POL018_20	POL018	POL	TRA	male	25	6.625	Polish/wav/018/PL018_20.wav
POL099_88	POL099	POL	TRA		40	4.875	Polish/wav/099/PL099_88.wav
RUS014_26	RUS014	RUS	TRA	male	50	8.525125	Russian/wav/014/RU014_26.wav
UKR053_32	UKR053	UKR	TRA	female	40	4.6875	Ukrainian/wav/053/UA053_32.wav
UKR034_4	UKR034	UKR	TRA	female	16	3.6875	Ukrainian/wav/034/UA034_4.wav
POL025_90	POL025	POL	TRA	female	35	12.125	Polish/wav/025/PL025_90.wav
RUS091_119	RUS091	RUS	TRA	female	27	9.450125	Russian/wav/091/RU091_119.wav
RUS046_31	RUS046	RUS	TRA	male	20	9.035125	Russian/wav/046/RU046_31.wav
RUS006_69	RUS006	RUS	TRA	male	25	3.669125	Russian/wav/006/RU006_69.wav
POL084_25	POL084	POL	TRA		44	11.0625	Polish/wav/084/PL084_25.wav
UKR073_97	UKR073	UKR	TRA	male	26	3.875	Ukrainian/wav/073/UA073_97.wav
UKR098_81	UKR098	UKR	TRA	female	23	3.1875	Ukrainian/wav/098/UA098_81.wav
RUS029_3	RUS029	RUS	TRA	male	21	9.405125	Russian/wav/029/RU029_3.wav
BUL082_95	BUL082	BUL	TRA	male	22	9.25	Bulgarian/wav/082/BG082_95.wav
RUS099_17	RUS099	RUS	TRA	female	50	8.225125	Russian/wav/099/RU099_17.wav
CZE079_30	CZE079	CZE	TRA	female	20	11.249	Czech/wav/079/CZ079_30.wav
RUS116_60	RUS116	RUS	TRA	female	18	11.0000625	Russian/wav/116/RU116_60.wav
CZE081_15	CZE081	CZE	TRA	male	48	12.1864375	Czech/wav/081/CZ081_15.wav
CZE020_140	CZE020	CZE	TRA	female	25	12.936375	Czech/wav/020/CZ020_140.wav
HRV007_28	HRV007	HRV	TRA	female	33	22.2600625	Croatian/wav/007/CR007_28.wav
UKR085_10	UKR085	UKR	TRA	male	67	3.75	Ukrainian/wav/085/UA085_10.wav
HRV029_52	HRV029	HRV	TRA	female	16	8.1300625	Croatian/wav/029/CR029_52.wav
HRV081_2	HRV081	HRV	TRA	female	33	6.7700625	Croatian/wav/081/CR081_2.wav
RUS120_23	RUS120	RUS	TRA	female	18	11.7950625	Russian/wav/120/RU120_23.wav
RUS117_107	RUS117	RUS	TRA	female	16	6.2050625	Russian/wav/117/RU117_107.wav
BUL078_15	BUL078	BUL	TRA	male	23	10.0625	Bulgarian/wav/078/BG078_15.wav
HRV008_55	HRV008	HRV	TRA	male	19	11.9800625	Croatian/wav/008/CR008_55.wav
CZE050_108	CZE050	CZE	TRA	female	21	14.4986875	Czech/wav/050/CZ050_108.wav
RUS006_88	RUS006	RUS	TRA	male	25	12.175125	Russian/wav/006/RU006_88.wav
BUL112_54	BUL112	BUL	TRA	female	23	10.5625	Bulgarian/wav/112/BG112_54.wav
HRV088_6	HRV088	HRV	TRA	female	35	25.7000625	Croatian/wav/088/CR088_6.wav
CZE059_21	CZE059	CZE	TRA	female	46	8.81175	Czech/wav/059/CZ059_21.wav
CZE074_31	CZE074	CZE	TRA	male	23	4.749625	Czech/wav/074/CZ074_31.wav
HRV006_35	HRV006	HRV	TRA	female	70	12.9200625	Croatian/wav/006/CR006_35.wav
UKR078_102	UKR078	UKR	TRA	female	32	5.0625	Ukrainian/wav/078/UA078_102.wav
HRV002_40	HRV002	HRV	TRA	female	18	21.4800625	Croatian/wav/002/CR002_40.wav
UKR017_104	UKR017	UKR	TRA	female	64	7.9375	Ukrainian/wav/017/UA017_104.wav
BUL026_24	BUL026	BUL	TRA	male	30	5.6875	Bulgarian/wav/026/BG026_24.wav
POL099_79	POL099	POL	TRA		40	4.5	Polish/wav/099/PL099_79.wav
HRV094_29	HRV094	HRV	TRA	female	42	18.1900625	Croatian/wav/094/CR094_29.wav
UKR071_20	UKR071	UKR	TRA	male	44	3.0625	Ukrainian/wav/071/UA071_20.wav
POL056_50	POL056	POL	TRA		25	10.875	Polish/wav/056/PL056_50.wav
CZE051_106	CZE051	CZE	TRA	male	25	8.1243125	Czech/wav/051/CZ051_106.wav
CZE039_48	CZE039	CZE	TRA	male	20	19.93575	Czech/wav/039/CZ039_48.wav
HRV076_5	HRV076	HRV	TRA	female	40	26.3000625	Croatian/wav/076/CR076_5.wav
HRV031_41	HRV031	HRV	TRA	male	17	15.6200625	Croatian/wav/031/CR031_41.wav
HRV010_34	HRV010	HRV	TRA	male	25	6.5900625	Croatian/wav/010/CR010_34.wav
HRV075_19	HRV075	HRV	TRA	female	21	8.1000625	Croatian/wav/075/CR075_19.wav
POL029_3	POL029	POL	TRA		50	5.0625	Polish/wav/029/PL029_3.wav
BUL070_28	BUL070	BUL	TRA	male	34	13.0	Bulgarian/wav/070/BG070_28.wav
HRV029_33	HRV029	HRV	TRA	female	16	7.1600625	Croatian/wav/029/CR029_33.wav
CZE009_29	CZE009	CZE	TRA	male	22	8.9991875	Czech/wav/009/CZ009_29.wav
POL058_31	POL058	POL	TRA		25	4.5	Polish/wav/058/PL058_31.wav
POL042_25	POL042	POL	TRA		36	8.5625	Polish/wav/042/PL042_25.wav
UKR008_83	UKR008	UKR	TRA	female	17	4.0	Ukrainian/wav/008/UA008_83.wav
HRV066_13	HRV066	HRV	TRA	female	40	5.8200625	Croatian/wav/066/CR066_13.wav
HRV063_2	HRV063	HRV	TRA	male	29	14.1200625	Croatian/wav/063/CR063_2.wav
CZE027_120	CZE027	CZE	TRA	male	22	10.9990625	Czech/wav/027/CZ027_120.wav
POL047_52	POL047	POL	TRA		53	10.6875	Polish/wav/047/PL047_52.wav
UKR105_81	UKR105	UKR	TRA	male	28	4.5	Ukrainian/wav/105/UA105_81.wav
RUS043_88	RUS043	RUS	TRA	female	38	14.345125	Russian/wav/043/RU043_88.wav
UKR095_26	UKR095	UKR	TRA	male	22	3.25	Ukrainian/wav/095/UA095_26.wav
HRV003_89	HRV003	HRV	TRA	male	65	17.6600625	Croatian/wav/003/CR003_89.wav
BUL026_39	BUL026	BUL	TRA	male	30	6.3125	Bulgarian/wav/026/BG026_39.wav
UKR072_102	UKR072	UKR	TRA	female	32	3.4375	Ukrainian/wav/072/UA072_102.wav
CZE069_23	CZE069	CZE	TRA	female	20	4.0621875	Czech/wav/069/CZ069_23.wav
HRV083_141	HRV083	HRV	TRA	female	19	6.0600625	Croatian/wav/083/CR083_141.wav
RUS060_82	RUS060	RUS	TRA	male	23	7.275125	Russian/wav/060/RU060_82.wav
BUL070_23	BUL070	BUL	TRA	male	34	9.375	Bulgarian/wav/070/BG070_23.wav
UKR027_74	UKR027	UKR	TRA	female	49	4.3125	Ukrainian/wav/027/UA027_74.wav
CZE052_73	CZE052	CZE	TRA	male	22	3.31225	Czech/wav/052/CZ052_73.wav
CZE061_88	CZE061	CZE	TRA	female	21	11.4365	Czech/wav/061/CZ061_88.wav
CZE067_17	CZE067	CZE	TRA	male	21	7.8743125	Czech/wav/067/CZ067_17.wav
CZE035_78	CZE035	CZE	TRA	female	21	6.936875	Czech/wav/035/CZ035_78.wav
BUL077_44	BUL077	BUL	TRA	male	23	10.25	Bulgarian/wav/077/BG077_44.wav
POL042_73	POL042	POL	TRA		36	5.4375	Polish/wav/042/PL042_73.wav
RUS077_46	RUS077	RUS	TRA	female	23	16.536625	Russian/wav/077/RU077_46.wav
UKR071_73	UKR071	UKR	TRA	male	44	3.25	Ukrainian/wav/071/UA071_73.wav
CZE016_101	CZE016	CZE	TRA	male	48	8.56175	Czech/wav/016/CZ016_101.wav
HRV020_5	HRV020	HRV	TRA	male	16	9.6300625	Croatian/wav/020/CR020_5.wav
HRV002_33	HRV002	HRV	TRA	female	18	18.6000625	Croatian/wav/002/CR002_33.wav
HRV022_21	HRV022	HRV	TRA	female	28	9.9000625	Croatian/wav/022/CR022_21.wav
POL037_19	POL037	POL	TRA		49	4.1875	Polish/wav/037/PL037_19.wav
POL060_29	POL060	POL	TRA		23	4.8125	Polish/wav/060/PL060_29.wav
POL006_24	POL006	POL	TRA	male	40	15.8125	Polish/wav/006/PL006_24.wav
POL042_102	POL042	POL	TRA		36	4.375	Polish/wav/042/PL042_102.wav
HRV066_11	HRV066	HRV	TRA	female	40	22.4800625	Croatian/wav/066/CR066_11.wav
RUS008_41	RUS008	RUS	TRA	female	25	6.265125	Russian/wav/008/RU008_41.wav
UKR048_49	UKR048	UKR	TRA	female	48	4.125	Ukrainian/wav/048/UA048_49.wav
CZE049_137	CZE049	CZE	TRA	male	22	17.3734375	Czech/wav/049/CZ049_137.wav
UKR027_35	UKR027	UKR	TRA	female	49	3.3125	Ukrainian/wav/027/UA027_35.wav
UKR113_75	UKR113	UKR	TRA	male	67	5.5625	Ukrainian/wav/113/UA113_75.wav
CZE058_75	CZE058	CZE	TRA	male	21	20.873125	Czech/wav/058/CZ058_75.wav
RUS058_61	RUS058	RUS	TRA	male	48	8.635125	Russian/wav/058/RU058_61.wav
POL032_81	POL032	POL	TRA		49	6.625	Polish/wav/032/PL032_81.wav
CZE036_82	CZE036	CZE	TRA	male	20	6.2494375	Czech/wav/036/CZ036_82.wav
HRV085_16	HRV085	HRV	TRA	male	39	8.7000625	Croatian/wav/085/CR085_16.wav
CZE042_7	CZE042	CZE	TRA	female	22	9.6241875	Czech/wav/042/CZ042_7.wav
UKR077_5	UKR077	UKR	TRA	female	36	6.5625	Ukrainian/wav/077/UA077_5.wav
HRV019_38	HRV019	HRV	TRA	male	47	10.3900625	Croatian/wav/019/CR019_38.wav
BUL049_105	BUL049	BUL	TRA	male	48	11.4375	Bulgarian/wav/049/BG049_105.wav
RUS081_29	RUS081	RUS	TRA	female	24	12.175125	Russian/wav/081/RU081_29.wav
BUL089_33	BUL089	BUL	TRA	female	20	6.0625	Bulgarian/wav/089/BG089_33.wav
BUL091_59	BUL091	BUL	TRA	male	51	15.3125	Bulgarian/wav/091/BG091_59.wav
CZE018_108	CZE018	CZE	TRA	female	26	16.7485	Czech/wav/018/CZ018_108.wav
HRV001_79	HRV001	HRV	TRA	male	27	5.7900625	Croatian/wav/001/CR001_79.wav
BUL101_90	BUL101	BUL	TRA	female	49	17.875	Bulgarian/wav/101/BG101_90.wav
UKR063_3	UKR063	UKR	TRA	female	49	6.125	Ukrainian/wav/063/UA063_3.wav
RUS020_34	RUS020	RUS	TRA	male	20	7.115125	Russian/wav/020/RU020_34.wav
BUL073_5	BUL073	BUL	TRA	female	18	10.375	Bulgarian/wav/073/BG073_5.wav
BUL026_22	BUL026	BUL	TRA	male	30	3.4375	Bulgarian/wav/026/BG026_22.wav
RUS077_18	RUS077	RUS	TRA	female	23	3.271625	Russian/wav/077/RU077_18.wav
UKR098_192	UKR098	UKR	TRA	female	23	4.0	Ukrainian/wav/098/UA098_192.wav
UKR022_18	UKR022	UKR	TRA	female	17	3.6875	Ukrainian/wav/022/UA022_18.wav
BUL097_23	BUL097	BUL	TRA	male	15	7.3125	Bulgarian/wav/097/BG097_23.wav
CZE082_70	CZE082	CZE	TRA	female	20	15.623625	Czech/wav/082/CZ082_70.wav
CZE003_74	CZE003	CZE	TRA	female	26	5.687	Czech/wav/003/CZ003_74.wav
BUL091_41	BUL091	BUL	TRA	male	51	18.0625	Bulgarian/wav/091/BG091_41.wav
POL048_13	POL048	POL	TRA		23	10.375	Polish/wav/048/PL048_13.wav
BUL062_59	BUL062	BUL	TRA	male	23	3.1875	Bulgarian/wav/062/BG062_59.wav
HRV003_99	HRV003	HRV	TRA	male	65	9.8900625	Croatian/wav/003/CR003_99.wav
CZE062_5	CZE062	CZE	TRA	male	20	4.312125	Czech/wav/062/CZ062_5.wav
POL053_58	POL053	POL	TRA		49	13.75	Polish/wav/053/PL053_58.wav
UKR115_59	UKR115	UKR	TRA	male	31	4.75	Ukrainian/wav/115/UA115_59.wav
UKR100_26	UKR100	UKR	TRA	male	68	3.8125	Ukrainian/wav/100/UA100_26.wav
BUL042_48	BUL042	BUL	TRA	female	51	11.5625	Bulgarian/wav/042/BG042_48.wav
BUL066_13	BUL066	BUL	TRA	female	57	4.375	Bulgarian/wav/066/BG066_13.wav
RUS116_36	RUS116	RUS	TRA	female	18	6.2200625	Russian/wav/116/RU116_36.wav
HRV010_66	HRV010	HRV	TRA	male	25	7.0100625	Croatian/wav/010/CR010_66.wav
POL057_50	POL057	POL	TRA		53	10.375	Polish/wav/057/PL057_50.wav
BUL053_11	BUL053	BUL	TRA	female	44	5.375	Bulgarian/wav/053/BG053_11.wav
HRV032_36	HRV032	HRV	TRA	female	25	10.7100625	Croatian/wav/032/CR032_36.wav
BUL064_96	BUL064	BUL	TRA	male	23	7.1875	Bulgarian/wav/064/BG064_96.wav
BUL054_83	BUL054	BUL	TRA	female	55	6.9375	Bulgarian/wav/054/BG054_83.wav
HRV066_46	HRV066	HRV	TRA	female	40	44.6200625	Croatian/wav/066/CR066_46.wav
UKR009_109	UKR009	UKR	TRA	male	22	3.0625	Ukrainian/wav/009/UA009_109.wav
CZE046_56	CZE046	CZE	TRA	female	25	5.4995625	Czech/wav/046/CZ046_56.wav
UKR061_68	UKR061	UKR	TRA	female	16	4.5	Ukrainian/wav/061/UA061_68.wav
POL096_1	POL096	POL	TRA		42	3.8125	Polish/wav/096/PL096_1.wav
RUS072_68	RUS072	RUS	TRA	female	49	3.715125	Russian/wav/072/RU072_68.wav
CZE012_80	CZE012	CZE	TRA	male	17	11.624	Czech/wav/012/CZ012_80.wav
BUL071_86	BUL071	BUL	TRA	male	20	3.6875	Bulgarian/wav/071/BG071_86.wav
HRV002_74	HRV002	HRV	TRA	female	18	14.0500625	Croatian/wav/002/CR002_74.wav
HRV007_10	HRV007	HRV	TRA	female	33	10.1200625	Croatian/wav/007/CR007_10.wav
BUL050_69	BUL050	BUL	TRA	female	52	20.25	Bulgarian/wav/050/BG050_69.wav
RUS079_64	RUS079	RUS	TRA	female	33	12.585125	Russian/wav/079/RU079_64.wav
CZE033_125	CZE033	CZE	TRA	male	18	14.7486875	Czech/wav/033/CZ033_125.wav
BUL094_109	BUL094	BUL	TRA	female	40	5.9375	Bulgarian/wav/094/BG094_109.wav
CZE043_10	CZE043	CZE	TRA	male	22	3.8121875	Czech/wav/043/CZ043_10.wav
BUL041_5	BUL041	BUL	TRA	male	24	9.25	Bulgarian/wav/041/BG041_5.wav
UKR021_14	UKR021	UKR	TRA	male	45	4.5625	Ukrainian/wav/021/UA021_14.wav
RUS088_12	RUS088	RUS	TRA	male	24	11.705125	Russian/wav/088/RU088_12.wav
HRV018_23	HRV018	HRV	TRA	male	27	16.9600625	Croatian/wav/018/CR018_23.wav
POL074_85	POL074	POL	TRA		50	4.1875	Polish/wav/074/PL074_85.wav
BUL035_115	BUL035	BUL	TRA	male	56	13.0625	Bulgarian/wav/035/BG035_115.wav
BUL020_84	BUL020	BUL	TRA	female	33	3.75	Bulgarian/wav/020/BG020_84.wav
HRV077_5	HRV077	HRV	TRA	female	38	10.6200625	Croatian/wav/077/CR077_5.wav
CZE078_96	CZE078	CZE	TRA	male	20	5.4370625	Czech/wav/078/CZ078_96.wav
POL049_100	POL049	POL	TRA		42	24.5625	Polish/wav/049/PL049_100.wav
UKR104_6	UKR104	UKR	TRA	male	29	4.625	Ukrainian/wav/104/UA104_6.wav
RUS100_69	RUS100	RUS	TRA	female	24	11.595125	Russian/wav/100/RU100_69.wav
UKR104_20	UKR104	UKR	TRA	male	29	4.4375	Ukrainian/wav/104/UA104_20.wav
RUS116_55	RUS116	RUS	TRA	female	18	7.4000625	Russian/wav/116/RU116_55.wav
BUL069_105	BUL069	BUL	TRA	female	40	10.0	Bulgarian/wav/069/BG069_105.wav
POL092_7	POL092	POL	TRA		49	6.9375	Polish/wav/092/PL092_7.wav
RUS091_52	RUS091	RUS	TRA	female	27	3.026625	Russian/wav/091/RU091_52.wav
RUS007_99	RUS007	RUS	TRA	female	20	10.715125	Russian/wav/007/RU007_99.wav
CZE015_64	CZE015	CZE	TRA	male	17	7.6243125	Czech/wav/015/CZ015_64.wav
UKR062_36	UKR062	UKR	TRA	male	15	3.1875	Ukrainian/wav/062/UA062_36.wav
HRV016_18	HRV016	HRV	TRA	male	37	8.4600625	Croatian/wav/016/CR016_18.wav
UKR117_105	UKR117	UKR	TRA	female	28	4.3125	Ukrainian/wav/117/UA117_105.wav
HRV062_20	HRV062	HRV	TRA	female	19	10.1700625	Croatian/wav/062/CR062_20.wav
BUL102_67	BUL102	BUL	TRA	female	53	9.25	Bulgarian/wav/102/BG102_67.wav
POL052_56	POL052	POL	TRA		24	17.5	Polish/wav/052/PL052_56.wav
POL085_7	POL085	POL	TRA		51	11.0625	Polish/wav/085/PL085_7.wav
UKR004_84	UKR004	UKR	TRA	male	22	3.5625	Ukrainian/wav/004/UA004_84.wav
HRV086_4	HRV086	HRV	TRA	female	16	17.2000625	Croatian/wav/086/CR086_4.wav
CZE015_3	CZE015	CZE	TRA	male	17	5.1870625	Czech/wav/015/CZ015_3.wav
HRV061_19	HRV061	HRV	TRA	female	50	15.6900625	Croatian/wav/061/CR061_19.wav
HRV019_47	HRV019	HRV	TRA	male	47	12.8200625	Croatian/wav/019/CR019_47.wav
CZE069_43	CZE069	CZE	TRA	female	20	3.8746875	Czech/wav/069/CZ069_43.wav
POL051_33	POL051	POL	TRA		43	9.0	Polish/wav/051/PL051_33.wav
BUL062_18	BUL062	BUL	TRA	male	23	7.25	Bulgarian/wav/062/BG062_18.wav
RUS093_26	RUS093	RUS	TRA	female	21	27.785125	Russian/wav/093/RU093_26.wav
RUS020_48	RUS020	RUS	TRA	male	20	6.429125	Russian/wav/020/RU020_48.wav
POL099_32	POL099	POL	TRA		40	7.4375	Polish/wav/099/PL099_32.wav
HRV006_24	HRV006	HRV	TRA	female	70	16.1000625	Croatian/wav/006/CR006_24.wav
UKR024_87	UKR024	UKR	TRA	female	55	3.75	Ukrainian/wav/024/UA024_87.wav
CZE011_51	CZE011	CZE	TRA	female	47	7.9993125	Czech/wav/011/CZ011_51.wav
BUL050_70	BUL050	BUL	TRA	female	52	9.375	Bulgarian/wav/050/BG050_70.wav
RUS047_15	RUS047	RUS	TRA	male	21	7.805125	Russian/wav/047/RU047_15.wav
RUS086_45	RUS086	RUS	TRA	male	21	16.942625	Russian/wav/086/RU086_45.wav
POL010_44	POL010	POL	TRA	female	40	7.3125	Polish/wav/010/PL010_44.wav
POL072_76	POL072	POL	TRA		23	6.0625	Polish/wav/072/PL072_76.wav
UKR005_87	UKR005	UKR	TRA	female	21	3.0625	Ukrainian/wav/005/UA005_87.wav
BUL041_109	BUL041	BUL	TRA	male	24	4.5	Bulgarian/wav/041/BG041_109.wav
HRV081_24	HRV081	HRV	TRA	female	33	8.0100625	Croatian/wav/081/CR081_24.wav
BUL111_26	BUL111	BUL	TRA	male	41	16.8125	Bulgarian/wav/111/BG111_26.wav
UKR020_33	UKR020	UKR	TRA	female	48	3.8125	Ukrainian/wav/020/UA020_33.wav
BUL054_57	BUL054	BUL	TRA	female	55	8.25	Bulgarian/wav/054/BG054_57.wav
HRV012_30	HRV012	HRV	TRA	male	27	8.8300625	Croatian/wav/012/CR012_30.wav
CZE070_62	CZE070	CZE	TRA	female	23	4.624625	Czech/wav/070/CZ070_62.wav
CZE020_70	CZE020	CZE	TRA	female	25	12.748875	Czech/wav/020/CZ020_70.wav
BUL045_79	BUL045	BUL	TRA	female	21	8.625	Bulgarian/wav/045/BG045_79.wav
UKR058_95	UKR058	UKR	TRA	female	20	3.3125	Ukrainian/wav/058/UA058_95.wav
HRV094_18	HRV094	HRV	TRA	female	42	11.4200625	Croatian/wav/094/CR094_18.wav
HRV085_44	HRV085	HRV	TRA	male	39	17.1900625	Croatian/wav/085/CR085_44.wav
POL032_18	POL032	POL	TRA		49	6.0625	Polish/wav/032/PL032_18.wav
HRV083_10	HRV083	HRV	TRA	female	19	8.9500625	Croatian/wav/083/CR083_10.wav
CZE015_88	CZE015	CZE	TRA	male	17	9.3116875	Czech/wav/015/CZ015_88.wav
POL057_38	POL057	POL	TRA		53	6.9375	Polish/wav/057/PL057_38.wav
CZE037_94	CZE037	CZE	TRA	male	25	12.3739375	Czech/wav/037/CZ037_94.wav
BUL039_71	BUL039	BUL	TRA	female	40	8.0	Bulgarian/wav/039/BG039_71.wav
CZE036_46	CZE036	CZE	TRA	male	20	8.74925	Czech/wav/036/CZ036_46.wav
CZE034_107	CZE034	CZE	TRA	female	21	16.4360625	Czech/wav/034/CZ034_107.wav
BUL035_111	BUL035	BUL	TRA	male	56	6.5625	Bulgarian/wav/035/BG035_111.wav
BUL070_32	BUL070	BUL	TRA	male	34	3.25	Bulgarian/wav/070/BG070_32.wav
CZE076_17	CZE076	CZE	TRA	male	25	7.249375	Czech/wav/076/CZ076_17.wav
HRV013_16	HRV013	HRV	TRA	female	53	7.6600625	Croatian/wav/013/CR013_16.wav
CZE006_23	CZE006	CZE	TRA	female	26	4.687125	Czech/wav/006/CZ006_23.wav
HRV024_36	HRV024	HRV	TRA	female	65	20.5600625	Croatian/wav/024/CR024_36.wav
UKR006_79	UKR006	UKR	TRA	female	57	6.3125	Ukrainian/wav/006/UA006_79.wav
HRV080_38	HRV080	HRV	TRA	female	43	8.8000625	Croatian/wav/080/CR080_38.wav
UKR085_98	UKR085	UKR	TRA	male	67	6.0	Ukrainian/wav/085/UA085_98.wav
UKR085_101	UKR085	UKR	TRA	male	67	5.375	Ukrainian/wav/085/UA085_101.wav
BUL045_87	BUL045	BUL	TRA	female	21	11.1875	Bulgarian/wav/045/BG045_87.wav
CZE043_137	CZE043	CZE	TRA	male	22	16.811	Czech/wav/043/CZ043_137.wav
CZE052_19	CZE052	CZE	TRA	male	22	6.8744375	Czech/wav/052/CZ052_19.wav
RUS085_107	RUS085	RUS	TRA	female	21	13.775125	Russian/wav/085/RU085_107.wav
UKR060_32	UKR060	UKR	TRA	female	50	3.0	Ukrainian/wav/060/UA060_32.wav
BUL066_26	BUL066	BUL	TRA	female	57	14.6875	Bulgarian/wav/066/BG066_26.wav
UKR088_64	UKR088	UKR	TRA	female	23	3.4375	Ukrainian/wav/088/UA088_64.wav
