seg_id	uttr_id	spkr_id	language	split	gender	age	duration	file
HRV004_32_3	HRV004_32	HRV004	HRV	TRA	male	43	19.9200625	Croatian/wav/004/CR004_32.wav
BUL050_54_2	BUL050_54	BUL050	BUL	TRA	female	52	11.25	Bulgarian/wav/050/BG050_54.wav
CZE009_137_2	CZE009_137	CZE009	CZE	TRA	male	22	16.4985625	Czech/wav/009/CZ009_137.wav
POL077_15_1	POL077_15	POL077	POL	TRA		42	6.3125	Polish/wav/077/PL077_15.wav
RUS115_24_1	RUS115_24	RUS115	RUS	TRA	female	26	12.925125	Russian/wav/115/RU115_24.wav
RUS008_45_1	RUS008_45	RUS008	RUS	TRA	female	25	10.815125	Russian/wav/008/RU008_45.wav
RUS020_61_3	RUS020_61	RUS020	RUS	TRA	male	20	11.025125	Russian/wav/020/RU020_61.wav
BUL049_20_1	BUL049_20	BUL049	BUL	TRA	male	48	15.5	Bulgarian/wav/049/BG049_20.wav
HRV056_35_2	HRV056_35	HRV056	HRV	TRA	female	18	10.5500625	Croatian/wav/056/CR056_35.wav
CZE022_1_2	CZE022_1	CZE022	CZE	TRA	male	47	10.061625	Czech/wav/022/CZ022_1.wav
UKR078_73_1	UKR078_73	UKR078	UKR	TRA	female	32	4.9375	Ukrainian/wav/078/UA078_73.wav
CZE036_21_1	CZE036_21	CZE036	CZE	TRA	male	20	11.1865	Czech/wav/036/CZ036_21.wav
CZE077_66_3	CZE077_66	CZE077	CZE	TRA	male	26	10.249125	Czech/wav/077/CZ077_66.wav
UKR086_11_1	UKR086_11	UKR086	UKR	TRA	female	65	6.375	Ukrainian/wav/086/UA086_11.wav
BUL083_6_1	BUL083_6	BUL083	BUL	TRA	female	22	7.5625	Bulgarian/wav/083/BG083_6.wav
POL019_44_1	POL019_44	POL019	POL	TRA	male	23	6.125	Polish/wav/019/PL019_44.wav
POL065_14_2	POL065_14	POL065	POL	TRA		49	12.9375	Polish/wav/065/PL065_14.wav
UKR099_49_2	UKR099_49	UKR099	UKR	TRA	male	56	7.3125	Ukrainian/wav/099/UA099_49.wav
BUL066_40_3	BUL066_40	BUL066	BUL	TRA	female	57	11.0	Bulgarian/wav/066/BG066_40.wav
RUS022_21_1	RUS022_21	RUS022	RUS	TRA	male	21	16.035125	Russian/wav/022/RU022_21.wav
HRV068_24_1	HRV068_24	HRV068	HRV	TRA	male	35	11.1100625	Croatian/wav/068/CR068_24.wav
POL066_56_1	POL066_56	POL066	POL	TRA		42	4.875	Polish/wav/066/PL066_56.wav
BUL113_2_3	BUL113_2	BUL113	BUL	TRA	male	44	10.1875	Bulgarian/wav/113/BG113_2.wav
RUS008_23_2	RUS008_23	RUS008	RUS	TRA	female	25	18.085125	Russian/wav/008/RU008_23.wav
UKR071_87_1	UKR071_87	UKR071	UKR	TRA	male	44	4.0625	Ukrainian/wav/071/UA071_87.wav
POL024_15_2	POL024_15	POL024	POL	TRA	female	36	6.125	Polish/wav/024/PL024_15.wav
RUS015_70_2	RUS015_70	RUS015	RUS	TRA	male	21	15.964125	Russian/wav/015/RU015_70.wav
HRV010_55_1	HRV010_55	HRV010	HRV	TRA	male	25	5.6300625	Croatian/wav/010/CR010_55.wav
RUS093_18_2	RUS093_18	RUS093	RUS	TRA	female	21	12.159125	Russian/wav/093/RU093_18.wav
POL073_67_2	POL073_67	POL073	POL	TRA		42	21.3905	Polish/wav/073/PL073_67.wav
RUS099_4_1	RUS099_4	RUS099	RUS	TRA	female	50	26.855125	Russian/wav/099/RU099_4.wav
CZE018_82_1	CZE018_82	CZE018	CZE	TRA	female	26	10.4365625	Czech/wav/018/CZ018_82.wav
POL076_66_2	POL076_66	POL076	POL	TRA		23	7.3125	Polish/wav/076/PL076_66.wav
RUS038_29_3	RUS038_29	RUS038	RUS	TRA	female	47	12.125125	Russian/wav/038/RU038_29.wav
BUL082_65_2	BUL082_65	BUL082	BUL	TRA	male	22	12.875	Bulgarian/wav/082/BG082_65.wav
UKR048_10_1	UKR048_10	UKR048	UKR	TRA	female	48	4.125	Ukrainian/wav/048/UA048_10.wav
HRV024_8_1	HRV024_8	HRV024	HRV	TRA	female	65	25.5100625	Croatian/wav/024/CR024_8.wav
HRV001_3_1	HRV001_3	HRV001	HRV	TRA	male	27	7.9500625	Croatian/wav/001/CR001_3.wav
UKR118_94_2	UKR118_94	UKR118	UKR	TRA	female	23	6.625	Ukrainian/wav/118/UA118_94.wav
POL052_22_2	POL052_22	POL052	POL	TRA		24	6.375	Polish/wav/052/PL052_22.wav
POL070_13_2	POL070_13	POL070	POL	TRA		49	10.8125	Polish/wav/070/PL070_13.wav
BUL093_78_1	BUL093_78	BUL093	BUL	TRA	female	54	14.4375	Bulgarian/wav/093/BG093_78.wav
CZE003_102_1	CZE003_102	CZE003	CZE	TRA	female	26	6.999375	Czech/wav/003/CZ003_102.wav
UKR101_17_1	UKR101_17	UKR101	UKR	TRA	male	45	4.3125	Ukrainian/wav/101/UA101_17.wav
HRV050_3_3	HRV050_3	HRV050	HRV	TRA	male	18	18.7500625	Croatian/wav/050/CR050_3.wav
RUS095_22_2	RUS095_22	RUS095	RUS	TRA	male	25	10.295125	Russian/wav/095/RU095_22.wav
POL021_75_3	POL021_75	POL021	POL	TRA	male	44	11.625	Polish/wav/021/PL021_75.wav
POL047_39_3	POL047_39	POL047	POL	TRA		53	9.4375	Polish/wav/047/PL047_39.wav
HRV006_16_3	HRV006_16	HRV006	HRV	TRA	female	70	18.5400625	Croatian/wav/006/CR006_16.wav
UKR027_86_1	UKR027_86	UKR027	UKR	TRA	female	49	4.125	Ukrainian/wav/027/UA027_86.wav
UKR099_63_1	UKR099_63	UKR099	UKR	TRA	male	56	6.875	Ukrainian/wav/099/UA099_63.wav
UKR119_103_1	UKR119_103	UKR119	UKR	TRA	female	47	7.8125	Ukrainian/wav/119/UA119_103.wav
HRV083_208_1	HRV083_208	HRV083	HRV	TRA	female	19	15.4700625	Croatian/wav/083/CR083_208.wav
UKR044_41_1	UKR044_41	UKR044	UKR	TRA	female	35	3.6875	Ukrainian/wav/044/UA044_41.wav
HRV023_3_1	HRV023_3	HRV023	HRV	TRA	female	58	20.0800625	Croatian/wav/023/CR023_3.wav
HRV023_11_2	HRV023_11	HRV023	HRV	TRA	female	58	13.8300625	Croatian/wav/023/CR023_11.wav
UKR063_62_2	UKR063_62	UKR063	UKR	TRA	female	49	7.8125	Ukrainian/wav/063/UA063_62.wav
RUS032_53_1	RUS032_53	RUS032	RUS	TRA	male	25	4.842625	Russian/wav/032/RU032_53.wav
HRV055_20_2	HRV055_20	HRV055	HRV	TRA	female	50	20.7200625	Croatian/wav/055/CR055_20.wav
UKR041_93_1	UKR041_93	UKR041	UKR	TRA	male	24	3.625	Ukrainian/wav/041/UA041_93.wav
UKR022_89_1	UKR022_89	UKR022	UKR	TRA	female	17	3.0625	Ukrainian/wav/022/UA022_89.wav
CZE009_26_1	CZE009_26	CZE009	CZE	TRA	male	22	7.436875	Czech/wav/009/CZ009_26.wav
BUL094_70_2	BUL094_70	BUL094	BUL	TRA	female	40	9.3125	Bulgarian/wav/094/BG094_70.wav
UKR050_37_1	UKR050_37	UKR050	UKR	TRA	female	41	3.625	Ukrainian/wav/050/UA050_37.wav
BUL070_40_2	BUL070_40	BUL070	BUL	TRA	male	34	11.3125	Bulgarian/wav/070/BG070_40.wav
UKR032_75_1	UKR032_75	UKR032	UKR	TRA	male	22	5.375	Ukrainian/wav/032/UA032_75.wav
RUS019_18_1	RUS019_18	RUS019	RUS	TRA	male	20	4.932625	Russian/wav/019/RU019_18.wav
HRV026_3_2	HRV026_3	HRV026	HRV	TRA	male	25	10.5500625	Croatian/wav/026/CR026_3.wav
UKR081_108_1	UKR081_108	UKR081	UKR	TRA	female	37	4.75	Ukrainian/wav/081/UA081_108.wav
UKR009_100_1	UKR009_100	UKR009	UKR	TRA	male	22	3.0625	Ukrainian/wav/009/UA009_100.wav
CZE054_73_1	CZE054_73	CZE054	CZE	TRA	male	23	10.6865625	Czech/wav/054/CZ054_73.wav
RUS095_75_1	RUS095_75	RUS095	RUS	TRA	male	25	11.909125	Russian/wav/095/RU095_75.wav
UKR044_65_1	UKR044_65	UKR044	UKR	TRA	female	35	3.375	Ukrainian/wav/044/UA044_65.wav
RUS105_84_1	RUS105_84	RUS105	RUS	TRA	female	21	10.119125	Russian/wav/105/RU105_84.wav
HRV020_43_1	HRV020_43	HRV020	HRV	TRA	male	16	23.2800625	Croatian/wav/020/CR020_43.wav
CZE001_70_3	CZE001_70	CZE001	CZE	TRA	female	51	15.686125	Czech/wav/001/CZ001_70.wav
CZE017_58_2	CZE017_58	CZE017	CZE	TRA	female	46	8.68675	Czech/wav/017/CZ017_58.wav
RUS021_19_1	RUS021_19	RUS021	RUS	TRA	male	21	12.701625	Russian/wav/021/RU021_19.wav
POL086_18_1	POL086_18	POL086	POL	TRA		53	5.4375	Polish/wav/086/PL086_18.wav
BUL114_73_3	BUL114_73	BUL114	BUL	TRA	male	22	15.25	Bulgarian/wav/114/BG114_73.wav
RUS015_94_2	RUS015_94	RUS015	RUS	TRA	male	21	7.225125	Russian/wav/015/RU015_94.wav
POL068_25_1	POL068_25	POL068	POL	TRA		23	8.25	Polish/wav/068/PL068_25.wav
HRV011_14_3	HRV011_14	HRV011	HRV	TRA	female	53	12.9800625	Croatian/wav/011/CR011_14.wav
RUS034_25_2	RUS034_25	RUS034	RUS	TRA	male	21	7.235125	Russian/wav/034/RU034_25.wav
POL048_82_2	POL048_82	POL048	POL	TRA		23	6.9375	Polish/wav/048/PL048_82.wav
CZE052_108_1	CZE052_108	CZE052	CZE	TRA	male	22	15.9360625	Czech/wav/052/CZ052_108.wav
RUS007_90_1	RUS007_90	RUS007	RUS	TRA	female	20	13.965125	Russian/wav/007/RU007_90.wav
POL081_51_1	POL081_51	POL081	POL	TRA		43	5.4375	Polish/wav/081/PL081_51.wav
BUL113_84_2	BUL113_84	BUL113	BUL	TRA	male	44	7.625	Bulgarian/wav/113/BG113_84.wav
UKR054_64_1	UKR054_64	UKR054	UKR	TRA	female	47	4.75	Ukrainian/wav/054/UA054_64.wav
POL083_12_1	POL083_12	POL083	POL	TRA		22	6.125	Polish/wav/083/PL083_12.wav
UKR017_55_1	UKR017_55	UKR017	UKR	TRA	female	64	4.625	Ukrainian/wav/017/UA017_55.wav
UKR109_56_1	UKR109_56	UKR109	UKR	TRA	female	21	4.1875	Ukrainian/wav/109/UA109_56.wav
HRV023_32_3	HRV023_32	HRV023	HRV	TRA	female	58	19.8400625	Croatian/wav/023/CR023_32.wav
BUL042_107_3	BUL042_107	BUL042	BUL	TRA	female	51	10.3125	Bulgarian/wav/042/BG042_107.wav
BUL097_102_1	BUL097_102	BUL097	BUL	TRA	male	15	12.625	Bulgarian/wav/097/BG097_102.wav
BUL054_4_1	BUL054_4	BUL054	BUL	TRA	female	55	7.5625	Bulgarian/wav/054/BG054_4.wav
CZE002_96_3	CZE002_96	CZE002	CZE	TRA	female	20	11.124	Czech/wav/002/CZ002_96.wav
RUS048_13_1	RUS048_13	RUS048	RUS	TRA	male	19	7.812625	Russian/wav/048/RU048_13.wav
UKR030_8_1	UKR030_8	UKR030	UKR	TRA	female	36	3.0	Ukrainian/wav/030/UA030_8.wav
BUL093_117_1	BUL093_117	BUL093	BUL	TRA	female	54	7.6875	Bulgarian/wav/093/BG093_117.wav
CZE051_117_1	CZE051_117	CZE051	CZE	TRA	male	25	12.1864375	Czech/wav/051/CZ051_117.wav
RUS079_50_1	RUS079_50	RUS079	RUS	TRA	female	33	4.825125	Russian/wav/079/RU079_50.wav
RUS012_65_1	RUS012_65	RUS012	RUS	TRA	female	26	25.115125	Russian/wav/012/RU012_65.wav
BUL087_60_1	BUL087_60	BUL087	BUL	TRA	male	23	6.0	Bulgarian/wav/087/BG087_60.wav
HRV022_39_3	HRV022_39	HRV022	HRV	TRA	female	28	18.8700625	Croatian/wav/022/CR022_39.wav
BUL025_79_1	BUL025_79	BUL025	BUL	TRA	female	26	3.5	Bulgarian/wav/025/BG025_79.wav
RUS053_56_2	RUS053_56	RUS053	RUS	TRA	female	49	14.436625	Russian/wav/053/RU053_56.wav
RUS095_29_2	RUS095_29	RUS095	RUS	TRA	male	25	7.775125	Russian/wav/095/RU095_29.wav
HRV032_3_2	HRV032_3	HRV032	HRV	TRA	female	25	21.4100625	Croatian/wav/032/CR032_3.wav
BUL042_23_1	BUL042_23	BUL042	BUL	TRA	female	51	10.75	Bulgarian/wav/042/BG042_23.wav
POL054_77_2	POL054_77	POL054	POL	TRA		44	11.1875	Polish/wav/054/PL054_77.wav
RUS079_6_2	RUS079_6	RUS079	RUS	TRA	female	33	14.825125	Russian/wav/079/RU079_6.wav
UKR067_89_1	UKR067_89	UKR067	UKR	TRA	female	55	4.3125	Ukrainian/wav/067/UA067_89.wav
UKR108_58_1	UKR108_58	UKR108	UKR	TRA	male	62	4.3125	Ukrainian/wav/108/UA108_58.wav
RUS082_22_2	RUS082_22	RUS082	RUS	TRA	female	21	6.575125	Russian/wav/082/RU082_22.wav
BUL032_25_1	BUL032_25	BUL032	BUL	TRA	female	15	9.75	Bulgarian/wav/032/BG032_25.wav
HRV013_27_1	HRV013_27	HRV013	HRV	TRA	female	53	19.7400625	Croatian/wav/013/CR013_27.wav
CZE005_62_1	CZE005_62	CZE005	CZE	TRA	male	28	3.4996875	Czech/wav/005/CZ005_62.wav
UKR027_1_1	UKR027_1	UKR027	UKR	TRA	female	49	3.125	Ukrainian/wav/027/UA027_1.wav
HRV056_29_2	HRV056_29	HRV056	HRV	TRA	female	18	17.8100625	Croatian/wav/056/CR056_29.wav
BUL035_93_1	BUL035_93	BUL035	BUL	TRA	male	56	11.0	Bulgarian/wav/035/BG035_93.wav
UKR006_17_1	UKR006_17	UKR006	UKR	TRA	female	57	4.0	Ukrainian/wav/006/UA006_17.wav
UKR076_46_1	UKR076_46	UKR076	UKR	TRA	female	24	4.75	Ukrainian/wav/076/UA076_46.wav
CZE017_103_1	CZE017_103	CZE017	CZE	TRA	female	46	9.0616875	Czech/wav/017/CZ017_103.wav
POL064_36_1	POL064_36	POL064	POL	TRA		53	7.875	Polish/wav/064/PL064_36.wav
UKR109_47_1	UKR109_47	UKR109	UKR	TRA	female	21	4.0	Ukrainian/wav/109/UA109_47.wav
CZE030_29_2	CZE030_29	CZE030	CZE	TRA	male	21	14.43625	Czech/wav/030/CZ030_29.wav
CZE055_24_2	CZE055_24	CZE055	CZE	TRA	male	23	12.3114375	Czech/wav/055/CZ055_24.wav
UKR108_87_1	UKR108_87	UKR108	UKR	TRA	male	62	4.5	Ukrainian/wav/108/UA108_87.wav
RUS049_53_2	RUS049_53	RUS049	RUS	TRA	male	20	13.085125	Russian/wav/049/RU049_53.wav
POL010_57_2	POL010_57	POL010	POL	TRA	female	40	6.4375	Polish/wav/010/PL010_57.wav
HRV004_38_2	HRV004_38	HRV004	HRV	TRA	male	43	9.9600625	Croatian/wav/004/CR004_38.wav
UKR061_90_1	UKR061_90	UKR061	UKR	TRA	female	16	5.0625	Ukrainian/wav/061/UA061_90.wav
HRV085_30_3	HRV085_30	HRV085	HRV	TRA	male	39	12.8100625	Croatian/wav/085/CR085_30.wav
RUS079_83_1	RUS079_83	RUS079	RUS	TRA	female	33	3.925125	Russian/wav/079/RU079_83.wav
HRV002_17_2	HRV002_17	HRV002	HRV	TRA	female	18	26.2100625	Croatian/wav/002/CR002_17.wav
UKR093_76_1	UKR093_76	UKR093	UKR	TRA	female	24	4.4375	Ukrainian/wav/093/UA093_76.wav
RUS017_9_1	RUS017_9	RUS017	RUS	TRA	male	24	5.255125	Russian/wav/017/RU017_9.wav
HRV064_28_2	HRV064_28	HRV064	HRV	TRA	female	45	11.6800625	Croatian/wav/064/CR064_28.wav
HRV060_12_1	HRV060_12	HRV060	HRV	TRA	female	19	20.9900625	Croatian/wav/060/CR060_12.wav
BUL093_42_2	BUL093_42	BUL093	BUL	TRA	female	54	9.125	Bulgarian/wav/093/BG093_42.wav
HRV001_39_1	HRV001_39	HRV001	HRV	TRA	male	27	9.2600625	Croatian/wav/001/CR001_39.wav
BUL025_25_1	BUL025_25	BUL025	BUL	TRA	female	26	3.0625	Bulgarian/wav/025/BG025_25.wav
CZE032_9_3	CZE032_9	CZE032	CZE	TRA	female	24	11.5615	Czech/wav/032/CZ032_9.wav
UKR116_14_1	UKR116_14	UKR116	UKR	TRA	female	31	4.6875	Ukrainian/wav/116/UA116_14.wav
POL021_72_3	POL021_72	POL021	POL	TRA	male	44	11.625	Polish/wav/021/PL021_72.wav
UKR040_5_1	UKR040_5	UKR040	UKR	TRA	male	23	4.125	Ukrainian/wav/040/UA040_5.wav
BUL104_41_3	BUL104_41	BUL104	BUL	TRA	female	18	12.5	Bulgarian/wav/104/BG104_41.wav
HRV018_28_1	HRV018_28	HRV018	HRV	TRA	male	27	8.5100625	Croatian/wav/018/CR018_28.wav
UKR106_15_2	UKR106_15	UKR106	UKR	TRA	female	32	6.5	Ukrainian/wav/106/UA106_15.wav
CZE002_117_2	CZE002_117	CZE002	CZE	TRA	female	20	14.6861875	Czech/wav/002/CZ002_117.wav
UKR094_80_1	UKR094_80	UKR094	UKR	TRA	male	43	5.875	Ukrainian/wav/094/UA094_80.wav
BUL083_11_2	BUL083_11	BUL083	BUL	TRA	female	22	7.5625	Bulgarian/wav/083/BG083_11.wav
UKR004_83_1	UKR004_83	UKR004	UKR	TRA	male	22	5.0	Ukrainian/wav/004/UA004_83.wav
BUL039_28_2	BUL039_28	BUL039	BUL	TRA	female	40	8.75	Bulgarian/wav/039/BG039_28.wav
HRV015_19_3	HRV015_19	HRV015	HRV	TRA	female	37	19.2700625	Croatian/wav/015/CR015_19.wav
CZE005_112_1	CZE005_112	CZE005	CZE	TRA	male	28	8.68675	Czech/wav/005/CZ005_112.wav
RUS080_21_1	RUS080_21	RUS080	RUS	TRA	female	21	15.875125	Russian/wav/080/RU080_21.wav
POL036_65_3	POL036_65	POL036	POL	TRA		40	11.0	Polish/wav/036/PL036_65.wav
POL083_43_3	POL083_43	POL083	POL	TRA		22	10.875	Polish/wav/083/PL083_43.wav
RUS100_36_3	RUS100_36	RUS100	RUS	TRA	female	24	12.604125	Russian/wav/100/RU100_36.wav
POL096_59_1	POL096_59	POL096	POL	TRA		42	5.125	Polish/wav/096/PL096_59.wav
RUS037_74_2	RUS037_74	RUS037	RUS	TRA	female	41	9.595125	Russian/wav/037/RU037_74.wav
HRV011_17_3	HRV011_17	HRV011	HRV	TRA	female	53	11.2800625	Croatian/wav/011/CR011_17.wav
BUL064_71_3	BUL064_71	BUL064	BUL	TRA	male	23	14.375	Bulgarian/wav/064/BG064_71.wav
CZE045_2_1	CZE045_2	CZE045	CZE	TRA	male	23	4.2496875	Czech/wav/045/CZ045_2.wav
UKR101_34_1	UKR101_34	UKR101	UKR	TRA	male	45	3.3125	Ukrainian/wav/101/UA101_34.wav
UKR072_8_1	UKR072_8	UKR072	UKR	TRA	female	32	5.9375	Ukrainian/wav/072/UA072_8.wav
RUS082_93_2	RUS082_93	RUS082	RUS	TRA	female	21	11.315125	Russian/wav/082/RU082_93.wav
RUS061_82_2	RUS061_82	RUS061	RUS	TRA	male	21	6.799125	Russian/wav/061/RU061_82.wav
HRV079_3_1	HRV079_3	HRV079	HRV	TRA	female	23	15.4000625	Croatian/wav/079/CR079_3.wav
CZE029_129_2	CZE029_129	CZE029	CZE	TRA	female	19	16.811	Czech/wav/029/CZ029_129.wav
UKR038_75_1	UKR038_75	UKR038	UKR	TRA	male	24	6.1875	Ukrainian/wav/038/UA038_75.wav
BUL103_107_1	BUL103_107	BUL103	BUL	TRA	female	66	8.125	Bulgarian/wav/103/BG103_107.wav
HRV019_55_2	HRV019_55	HRV019	HRV	TRA	male	47	10.9400625	Croatian/wav/019/CR019_55.wav
UKR109_88_1	UKR109_88	UKR109	UKR	TRA	female	21	4.625	Ukrainian/wav/109/UA109_88.wav
CZE019_121_1	CZE019_121	CZE019	CZE	TRA	male	33	16.4360625	Czech/wav/019/CZ019_121.wav
BUL078_75_3	BUL078_75	BUL078	BUL	TRA	male	23	15.5	Bulgarian/wav/078/BG078_75.wav
UKR048_80_1	UKR048_80	UKR048	UKR	TRA	female	48	4.3125	Ukrainian/wav/048/UA048_80.wav
BUL035_28_1	BUL035_28	BUL035	BUL	TRA	male	56	14.5625	Bulgarian/wav/035/BG035_28.wav
HRV001_2_3	HRV001_2	HRV001	HRV	TRA	male	27	10.1500625	Croatian/wav/001/CR001_2.wav
BUL094_49_2	BUL094_49	BUL094	BUL	TRA	female	40	12.6875	Bulgarian/wav/094/BG094_49.wav
BUL043_42_1	BUL043_42	BUL043	BUL	TRA	female	57	9.4375	Bulgarian/wav/043/BG043_42.wav
BUL062_62_3	BUL062_62	BUL062	BUL	TRA	male	23	9.5	Bulgarian/wav/062/BG062_62.wav
RUS038_29_2	RUS038_29	RUS038	RUS	TRA	female	47	12.125125	Russian/wav/038/RU038_29.wav
BUL104_21_1	BUL104_21	BUL104	BUL	TRA	female	18	6.5625	Bulgarian/wav/104/BG104_21.wav
UKR104_44_1	UKR104_44	UKR104	UKR	TRA	male	29	3.4375	Ukrainian/wav/104/UA104_44.wav
POL028_55_1	POL028_55	POL028	POL	TRA		42	26.875	Polish/wav/028/PL028_55.wav
HRV031_12_1	HRV031_12	HRV031	HRV	TRA	male	17	10.5700625	Croatian/wav/031/CR031_12.wav
HRV075_102_1	HRV075_102	HRV075	HRV	TRA	female	21	16.8800625	Croatian/wav/075/CR075_102.wav
BUL021_32_2	BUL021_32	BUL021	BUL	TRA	female	28	8.4375	Bulgarian/wav/021/BG021_32.wav
BUL021_51_2	BUL021_51	BUL021	BUL	TRA	female	28	8.375	Bulgarian/wav/021/BG021_51.wav
CZE041_109_1	CZE041_109	CZE041	CZE	TRA	female	18	12.0614375	Czech/wav/041/CZ041_109.wav
UKR117_20_1	UKR117_20	UKR117	UKR	TRA	female	28	5.375	Ukrainian/wav/117/UA117_20.wav
BUL082_82_1	BUL082_82	BUL082	BUL	TRA	male	22	6.4375	Bulgarian/wav/082/BG082_82.wav
BUL094_5_3	BUL094_5	BUL094	BUL	TRA	female	40	14.25	Bulgarian/wav/094/BG094_5.wav
RUS021_100_2	RUS021_100	RUS021	RUS	TRA	male	21	9.542625	Russian/wav/021/RU021_100.wav
BUL096_83_1	BUL096_83	BUL096	BUL	TRA	female	21	7.875	Bulgarian/wav/096/BG096_83.wav
POL024_28_1	POL024_28	POL024	POL	TRA	female	36	3.9375	Polish/wav/024/PL024_28.wav
RUS050_25_2	RUS050_25	RUS050	RUS	TRA	male	24	9.809125	Russian/wav/050/RU050_25.wav
HRV024_45_1	HRV024_45	HRV024	HRV	TRA	female	65	17.2400625	Croatian/wav/024/CR024_45.wav
UKR110_95_1	UKR110_95	UKR110	UKR	TRA	female	24	3.9375	Ukrainian/wav/110/UA110_95.wav
HRV032_24_3	HRV032_24	HRV032	HRV	TRA	female	25	14.0000625	Croatian/wav/032/CR032_24.wav
CZE066_101_1	CZE066_101	CZE066	CZE	TRA	female	20	14.06125	Czech/wav/066/CZ066_101.wav
RUS096_17_1	RUS096_17	RUS096	RUS	TRA	female	25	3.525125	Russian/wav/096/RU096_17.wav
BUL072_65_2	BUL072_65	BUL072	BUL	TRA	male	20	8.3125	Bulgarian/wav/072/BG072_65.wav
UKR118_7_1	UKR118_7	UKR118	UKR	TRA	female	23	7.75	Ukrainian/wav/118/UA118_7.wav
POL039_22_1	POL039_22	POL039	POL	TRA		25	7.125	Polish/wav/039/PL039_22.wav
HRV063_27_1	HRV063_27	HRV063	HRV	TRA	male	29	9.5700625	Croatian/wav/063/CR063_27.wav
BUL064_113_1	BUL064_113	BUL064	BUL	TRA	male	23	8.8125	Bulgarian/wav/064/BG064_113.wav
CZE041_50_3	CZE041_50	CZE041	CZE	TRA	female	18	9.999125	Czech/wav/041/CZ041_50.wav
CZE053_43_1	CZE053_43	CZE053	CZE	TRA	male	20	9.5616875	Czech/wav/053/CZ053_43.wav
RUS013_62_2	RUS013_62	RUS013	RUS	TRA	male	24	7.655125	Russian/wav/013/RU013_62.wav
POL091_72_3	POL091_72	POL091	POL	TRA		23	9.875	Polish/wav/091/PL091_72.wav
POL073_93_2	POL073_93	POL073	POL	TRA		42	19.125	Polish/wav/073/PL073_93.wav
HRV029_29_2	HRV029_29	HRV029	HRV	TRA	female	16	17.3700625	Croatian/wav/029/CR029_29.wav
RUS049_3_3	RUS049_3	RUS049	RUS	TRA	male	20	9.675125	Russian/wav/049/RU049_3.wav
RUS077_47_1	RUS077_47	RUS077	RUS	TRA	female	23	4.325125	Russian/wav/077/RU077_47.wav
UKR110_52_1	UKR110_52	UKR110	UKR	TRA	female	24	5.0	Ukrainian/wav/110/UA110_52.wav
RUS120_92_2	RUS120_92	RUS120	RUS	TRA	female	18	8.3500625	Russian/wav/120/RU120_92.wav
HRV073_21_1	HRV073_21	HRV073	HRV	TRA	female	20	9.1000625	Croatian/wav/073/CR073_21.wav
HRV014_18_2	HRV014_18	HRV014	HRV	TRA	female	41	14.2000625	Croatian/wav/014/CR014_18.wav
RUS121_131_3	RUS121_131	RUS121	RUS	TRA	female	25	9.9750625	Russian/wav/121/RU121_131.wav
POL080_27_2	POL080_27	POL080	POL	TRA		22	13.625	Polish/wav/080/PL080_27.wav
HRV067_9_2	HRV067_9	HRV067	HRV	TRA	female	40	22.8000625	Croatian/wav/067/CR067_9.wav
UKR047_29_1	UKR047_29	UKR047	UKR	TRA	male	26	3.3125	Ukrainian/wav/047/UA047_29.wav
POL091_88_2	POL091_88	POL091	POL	TRA		23	9.8125	Polish/wav/091/PL091_88.wav
RUS101_30_3	RUS101_30	RUS101	RUS	TRA	female	19	11.085125	Russian/wav/101/RU101_30.wav
HRV007_24_1	HRV007_24	HRV007	HRV	TRA	female	33	26.6800625	Croatian/wav/007/CR007_24.wav
BUL045_57_3	BUL045_57	BUL045	BUL	TRA	female	21	10.3125	Bulgarian/wav/045/BG045_57.wav
HRV071_35_1	HRV071_35	HRV071	HRV	TRA	female	31	13.3500625	Croatian/wav/071/CR071_35.wav
RUS123_36_1	RUS123_36	RUS123	RUS	TRA	female	18	7.9500625	Russian/wav/123/RU123_36.wav
POL014_92_2	POL014_92	POL014	POL	TRA	female	51	6.875	Polish/wav/014/PL014_92.wav
UKR063_7_2	UKR063_7	UKR063	UKR	TRA	female	49	7.625	Ukrainian/wav/063/UA063_7.wav
POL053_18_1	POL053_18	POL053	POL	TRA		49	7.4375	Polish/wav/053/PL053_18.wav
UKR049_5_1	UKR049_5	UKR049	UKR	TRA	female	52	4.75	Ukrainian/wav/049/UA049_5.wav
POL028_105_3	POL028_105	POL028	POL	TRA		42	13.4375	Polish/wav/028/PL028_105.wav
UKR099_95_1	UKR099_95	UKR099	UKR	TRA	male	56	4.75	Ukrainian/wav/099/UA099_95.wav
CZE006_129_1	CZE006_129	CZE006	CZE	TRA	female	26	17.3109375	Czech/wav/006/CZ006_129.wav
HRV014_37_1	HRV014_37	HRV014	HRV	TRA	female	41	17.4000625	Croatian/wav/014/CR014_37.wav
POL032_67_1	POL032_67	POL032	POL	TRA		49	7.75	Polish/wav/032/PL032_67.wav
BUL026_60_1	BUL026_60	BUL026	BUL	TRA	male	30	12.75	Bulgarian/wav/026/BG026_60.wav
RUS050_5_1	RUS050_5	RUS050	RUS	TRA	male	24	10.385125	Russian/wav/050/RU050_5.wav
HRV005_20_2	HRV005_20	HRV005	HRV	TRA	female	78	20.3000625	Croatian/wav/005/CR005_20.wav
POL079_43_1	POL079_43	POL079	POL	TRA		49	9.875	Polish/wav/079/PL079_43.wav
